2024-05-05 20:57:01,487 INFO    StreamThr :2711845 [internal.py:wandb_internal():86] W&B internal server running at pid: 2711845, started at: 2024-05-05 20:57:01.485862
2024-05-05 20:57:02,630 DEBUG   HandlerThread:2711845 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-71-generic-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2024-05-05T11:57:02.568257', 'startedAt': '2024-05-05T11:57:01.461741', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/inpaint.py', 'codePath': 'examples/unconditional_image_generation/inpaint.py', 'git': {'remote': 'http://raccoon.hanyang.ac.kr:30000/srk1995/diffusers.git', 'commit': 'dd092043a5d19dc21f40e4d427c484e71d142d28'}, 'email': 'Thffh133!@', 'root': '/home/srk1995/PycharmProjects/diffusers', 'host': 'panda', 'username': 'srk1995', 'executable': '/home/srk1995/anaconda3/envs/ADM/bin/python', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2977.207109375, 'min': 1200.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 3599.999, 'min': 1200.0, 'max': 3900.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 1200.003, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 1303.466, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3599.999, 'min': 1200.0, 'max': 3900.0}, {'current': 1200.002, 'min': 1200.0, 'max': 3900.0}, {'current': 3599.999, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3599.999, 'min': 1200.0, 'max': 3900.0}, {'current': 3599.999, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 1760.177, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3599.999, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3599.997, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3599.999, 'min': 1200.0, 'max': 3900.0}], 'disk': {'total': 937.362720489502, 'used': 47.170127868652344}, 'gpu': 'NVIDIA TITAN RTX', 'gpu_count': 10, 'gpu_devices': [{'name': 'NVIDIA TITAN RTX', 'memory_total': 25769803776}, {'name': 'NVIDIA RTX 6000 Ada Generation', 'memory_total': 51527024640}, {'name': 'NVIDIA TITAN RTX', 'memory_total': 25769803776}, {'name': 'NVIDIA TITAN RTX', 'memory_total': 25769803776}, {'name': 'NVIDIA TITAN RTX', 'memory_total': 25769803776}, {'name': 'NVIDIA TITAN RTX', 'memory_total': 25769803776}, {'name': 'NVIDIA TITAN RTX', 'memory_total': 25769803776}, {'name': 'NVIDIA TITAN RTX', 'memory_total': 25769803776}, {'name': 'NVIDIA TITAN RTX', 'memory_total': 25769803776}, {'name': 'NVIDIA TITAN RTX', 'memory_total': 25769803776}], 'memory': {'total': 125.5312385559082}}
2024-05-05 20:57:02,631 INFO    HandlerThread:2711845 [system_monitor.py:probe():211] Finished collecting system info
2024-05-05 20:57:02,631 INFO    HandlerThread:2711845 [system_monitor.py:probe():214] Publishing system info
2024-05-05 20:57:02,631 DEBUG   HandlerThread:2711845 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-05-05 20:57:02,636 DEBUG   HandlerThread:2711845 [system_info.py:_save_pip():67] Saving pip packages done
2024-05-05 20:57:02,636 DEBUG   HandlerThread:2711845 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-05-05 20:57:03,250 INFO    Thread-16 :2711845 [dir_watcher.py:_on_file_created():272] file/dir created: /home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/wandb/run-20240505_205701-gl5zbawz/files/requirements.txt
2024-05-05 20:57:03,252 INFO    Thread-16 :2711845 [dir_watcher.py:_on_file_created():272] file/dir created: /home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/wandb/run-20240505_205701-gl5zbawz/files/conda-environment.yaml
2024-05-05 20:57:03,252 INFO    Thread-16 :2711845 [dir_watcher.py:_on_file_created():272] file/dir created: /home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/wandb/run-20240505_205701-gl5zbawz/files/wandb-summary.json
2024-05-05 20:57:07,239 INFO    Thread-16 :2711845 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/wandb/run-20240505_205701-gl5zbawz/files/conda-environment.yaml
2024-05-05 20:57:07,372 DEBUG   HandlerThread:2711845 [system_info.py:_save_conda():86] Saving conda packages done
2024-05-05 20:57:07,416 INFO    HandlerThread:2711845 [system_monitor.py:probe():216] Finished publishing system info
2024-05-05 20:57:07,420 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:57:07,421 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: keepalive
2024-05-05 20:57:07,422 DEBUG   SenderThread:2711845 [sender.py:send():369] send: files
2024-05-05 20:57:07,423 INFO    SenderThread:2711845 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2024-05-05 20:57:07,451 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 20:57:07,454 DEBUG   SenderThread:2711845 [sender.py:send_request():396] send_request: stop_status
2024-05-05 20:57:07,716 DEBUG   SenderThread:2711845 [sender.py:send():369] send: telemetry
2024-05-05 20:57:07,717 DEBUG   SenderThread:2711845 [sender.py:send():369] send: config
2024-05-05 20:57:08,240 INFO    Thread-16 :2711845 [dir_watcher.py:_on_file_created():272] file/dir created: /home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/wandb/run-20240505_205701-gl5zbawz/files/output.log
2024-05-05 20:57:08,241 INFO    Thread-16 :2711845 [dir_watcher.py:_on_file_created():272] file/dir created: /home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/wandb/run-20240505_205701-gl5zbawz/files/wandb-metadata.json
2024-05-05 20:57:08,314 INFO    wandb-upload_0:2711845 [upload_job.py:push():133] Uploaded file /tmp/tmpuse4scy9wandb/ju2gzueq-wandb-metadata.json
2024-05-05 20:57:10,248 INFO    Thread-16 :2711845 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/wandb/run-20240505_205701-gl5zbawz/files/output.log
2024-05-05 20:57:11,249 INFO    Thread-16 :2711845 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/wandb/run-20240505_205701-gl5zbawz/files/output.log
2024-05-05 20:57:12,250 INFO    Thread-16 :2711845 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/wandb/run-20240505_205701-gl5zbawz/files/output.log
2024-05-05 20:57:12,578 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:57:14,252 INFO    Thread-16 :2711845 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/wandb/run-20240505_205701-gl5zbawz/files/output.log
2024-05-05 20:57:18,113 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:57:18,257 INFO    Thread-16 :2711845 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/wandb/run-20240505_205701-gl5zbawz/files/output.log
2024-05-05 20:57:22,434 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 20:57:22,436 DEBUG   SenderThread:2711845 [sender.py:send_request():396] send_request: stop_status
2024-05-05 20:57:23,768 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:57:28,769 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:57:33,777 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:57:34,273 INFO    Thread-16 :2711845 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/srk1995/PycharmProjects/diffusers/examples/unconditional_image_generation/wandb/run-20240505_205701-gl5zbawz/files/config.yaml
2024-05-05 20:57:37,434 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 20:57:37,438 DEBUG   SenderThread:2711845 [sender.py:send_request():396] send_request: stop_status
2024-05-05 20:57:39,707 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:57:44,708 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:57:49,709 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:57:52,433 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 20:57:52,435 DEBUG   SenderThread:2711845 [sender.py:send_request():396] send_request: stop_status
2024-05-05 20:57:55,707 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:58:00,708 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:58:02,422 DEBUG   SystemMonitor:2711845 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-05-05 20:58:02,435 DEBUG   SenderThread:2711845 [sender.py:send():369] send: stats
2024-05-05 20:58:06,443 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:58:07,434 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 20:58:07,436 DEBUG   SenderThread:2711845 [sender.py:send_request():396] send_request: stop_status
2024-05-05 20:58:11,719 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:58:16,720 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:58:21,722 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:58:22,434 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 20:58:22,435 DEBUG   SenderThread:2711845 [sender.py:send_request():396] send_request: stop_status
2024-05-05 20:58:26,755 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:58:31,756 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:58:32,446 DEBUG   SenderThread:2711845 [sender.py:send():369] send: stats
2024-05-05 20:58:37,434 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 20:58:37,435 DEBUG   SenderThread:2711845 [sender.py:send_request():396] send_request: stop_status
2024-05-05 20:58:37,719 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:58:42,720 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:58:47,722 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:58:52,435 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 20:58:52,437 DEBUG   SenderThread:2711845 [sender.py:send_request():396] send_request: stop_status
2024-05-05 20:58:53,692 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:58:58,696 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:59:02,456 DEBUG   SenderThread:2711845 [sender.py:send():369] send: stats
2024-05-05 20:59:04,461 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:59:07,435 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 20:59:07,438 DEBUG   SenderThread:2711845 [sender.py:send_request():396] send_request: stop_status
2024-05-05 20:59:09,708 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:59:14,710 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:59:19,711 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:59:22,435 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 20:59:22,437 DEBUG   SenderThread:2711845 [sender.py:send_request():396] send_request: stop_status
2024-05-05 20:59:25,691 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:59:30,693 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:59:32,461 DEBUG   SenderThread:2711845 [sender.py:send():369] send: stats
2024-05-05 20:59:36,464 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:59:37,435 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 20:59:37,437 DEBUG   SenderThread:2711845 [sender.py:send_request():396] send_request: stop_status
2024-05-05 20:59:41,696 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:59:46,697 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:59:51,698 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 20:59:52,436 DEBUG   HandlerThread:2711845 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 20:59:52,438 DEBUG   SenderThread:2711845 [sender.py:send_request():396] send_request: stop_status
